trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-01 08:50:00,5636336180465732,merchant_B,food,173.97,Jane,Doe,F,789 Pine St,New York,CA,48645,40.29475387358997,-105.80369036755422,256153,Doctor,1976-07-09 14:55:52,T530,1110197838,36.54301261828589,-92.76161786216204,0
2020-01-01 08:51:00,6992544467669048,merchant_C,food,98.64,Alice,Doe,F,123 Elm St,Los Angeles,CA,28837,38.94013541146049,-82.54003718032509,948626,Doctor,1956-12-14 09:04:52,T531,1538201090,38.42436597880072,-108.6584717932814,0
2020-01-01 08:52:00,3924176066215074,merchant_C,entertainment,22.75,Alice,Smith,F,123 Elm St,Chicago,NY,96570,34.74839632934244,-109.14773974781367,13050,Doctor,1978-05-08 10:04:47,T532,1470690559,35.35994219723443,-112.46662241104708,0
2020-01-01 08:53:00,5990290735037301,merchant_C,shopping,114.71,Bob,Doe,M,789 Pine St,Los Angeles,IL,89970,37.20596055922718,-89.32326449031211,842868,Engineer,1957-02-01 08:22:02,T533,1510933126,34.84704565069989,-97.3879657392965,0
2020-01-01 08:54:00,2754816776754771,merchant_B,food,174.9,Alice,Brown,F,456 Oak St,Los Angeles,NY,75942,36.27599832606101,-116.36844094708029,79645,Engineer,1958-01-26 17:38:41,T534,1045040982,39.578264605932304,-113.08490015994082,0
2020-01-01 08:55:00,8085471440275552,merchant_C,entertainment,273.7,Jane,Brown,F,456 Oak St,Los Angeles,NY,89007,39.48536601596947,-113.85626452133613,908940,Doctor,1998-03-06 19:45:20,T535,1176094570,34.70363872139278,-98.89155980338535,0
2020-01-01 08:56:00,8327533772656405,merchant_A,entertainment,322.67,Alice,Smith,F,789 Pine St,Los Angeles,NY,55360,40.278060145046,-100.52542461638701,135611,Artist,1979-01-26 10:47:44,T536,1040406488,38.686804961784446,-110.27661498029552,0
2020-01-01 08:57:00,6457248101302109,merchant_A,food,161.06,Jane,Taylor,F,123 Elm St,Chicago,CA,61194,34.776954793986675,-85.45276324220498,637472,Engineer,1957-10-01 20:38:15,T537,1296313957,36.48118590746522,-115.18836252785694,0
2020-01-01 08:58:00,1456716469112822,merchant_C,entertainment,45.27,Jane,Brown,F,789 Pine St,New York,NY,26079,35.30114499077917,-110.31159588642245,869746,Artist,1995-01-29 05:40:14,T538,1033899308,34.749837168824946,-88.9857776358148,0
2020-01-01 08:59:00,1302006689666322,merchant_A,entertainment,5.81,Jane,Smith,F,123 Elm St,Los Angeles,CA,91485,39.347817685863824,-86.233228321801,19603,Artist,1970-06-16 20:03:34,T539,1228491629,39.465760606677996,-98.62401184183562,0
2020-01-01 09:00:00,4515065489537157,merchant_A,entertainment,465.9,Jane,Doe,M,789 Pine St,Chicago,NY,50345,35.231329120388445,-103.16533894446044,570380,Artist,1988-09-05 20:02:21,T540,1414390541,36.942670271092474,-106.01402971153001,0
2020-01-01 09:01:00,4607988830652154,merchant_C,entertainment,481.47,Jane,Smith,F,456 Oak St,Los Angeles,IL,59483,37.59220114613737,-97.62227050465155,90166,Artist,1975-08-01 20:28:34,T541,1533088933,40.32692660985111,-88.21135449802235,0
2020-01-01 09:02:00,2298025046328595,merchant_A,shopping,368.7,Jane,Taylor,F,123 Elm St,New York,CA,21247,39.692990756859224,-108.7693125062464,418141,Lawyer,1966-01-09 07:50:44,T542,1366674438,38.802400637029805,-109.03437318957434,0
2020-01-01 09:03:00,7076394131478239,merchant_C,entertainment,6.32,John,Smith,M,456 Oak St,New York,IL,46649,36.10915688356848,-79.57935002566313,411093,Artist,1983-03-16 06:02:09,T543,1305933981,38.22857389079344,-109.13614560934123,0
2020-01-01 09:04:00,1831541706984378,merchant_C,shopping,118.7,Bob,Doe,M,123 Elm St,Chicago,NY,52289,36.321156265042084,-77.56834292512166,369138,Engineer,1975-08-16 03:28:46,T544,1341297153,36.51028259600192,-106.37652260423113,0
2020-01-01 09:05:00,4197370432445591,merchant_A,entertainment,138.37,John,Smith,M,456 Oak St,New York,CA,60932,35.86231781560914,-76.97175354677887,437940,Artist,1987-08-30 22:53:34,T545,1341284628,37.35352019549909,-86.44214548963821,0
2020-01-01 09:06:00,8667966159256089,merchant_C,food,261.86,Jane,Doe,M,123 Elm St,Los Angeles,IL,39152,40.62256305928224,-79.41781272627638,164073,Doctor,1982-10-25 10:08:16,T546,1117866159,38.16781230366733,-90.74008713033096,0
2020-01-01 09:07:00,9941774468742588,merchant_B,shopping,200.52,Alice,Doe,M,789 Pine St,Chicago,CA,26831,34.1047046287288,-113.6145297635144,944492,Doctor,1973-02-16 00:41:35,T547,1122852934,38.77266153787827,-86.05239527520283,0
2020-01-01 09:08:00,8895427175592792,merchant_A,entertainment,380.26,Jane,Doe,M,456 Oak St,Los Angeles,IL,71051,34.8800378181693,-107.09025614694717,69488,Engineer,1953-01-12 18:04:08,T548,1495932390,36.173250411230775,-97.53527374765461,0
2020-01-01 09:09:00,8116325659554402,merchant_A,entertainment,24.48,Alice,Doe,M,123 Elm St,Chicago,CA,24175,40.32841422851181,-111.29375960881332,214506,Engineer,1950-10-30 15:31:00,T549,1126008274,35.88333148781807,-104.6844879829791,0
2020-01-01 09:10:00,7901323849466083,merchant_A,food,487.9,Alice,Brown,F,123 Elm St,Chicago,IL,92746,40.679239593685686,-114.18153897334058,12590,Artist,1980-08-08 17:49:00,T550,1128962787,39.82144295448579,-84.19259486653856,0
2020-01-01 09:11:00,1371199134759584,merchant_A,food,214.17,John,Brown,F,456 Oak St,Chicago,CA,41836,34.43111310778718,-78.82933544981104,618311,Artist,1954-03-12 17:12:37,T551,1183008808,34.25809329511007,-93.465422923802,0
2020-01-01 09:12:00,9820132436084529,merchant_C,shopping,466.66,Jane,Smith,M,456 Oak St,New York,CA,22904,36.118091245656586,-87.7056293753604,523597,Engineer,1971-10-03 16:09:55,T552,1123110312,36.519032554181436,-110.04214097112491,0
2020-01-01 09:13:00,7167536016180203,merchant_B,shopping,111.8,John,Smith,F,456 Oak St,New York,CA,55011,34.40050905831388,-103.28779496162107,714490,Lawyer,1956-04-24 00:33:40,T553,1372356989,37.58156822396445,-98.8685822079152,0
2020-01-01 09:14:00,7815093097757905,merchant_B,shopping,318.13,Bob,Smith,F,123 Elm St,New York,IL,13919,37.11586899288223,-85.0972386465475,113868,Lawyer,1994-05-04 00:40:47,T554,1030424060,39.34415047445689,-84.30534181257337,0
2020-01-01 09:15:00,2920630321366708,merchant_A,shopping,40.35,Bob,Brown,M,456 Oak St,Chicago,CA,83277,40.02921492080324,-116.53696975043157,454414,Engineer,1965-10-22 05:01:19,T555,1308564217,35.848625623025704,-93.6530844150508,0
2020-01-01 09:16:00,6873578689474892,merchant_A,food,436.89,Alice,Brown,M,789 Pine St,Los Angeles,IL,56401,40.39529485084886,-107.1084041700135,28561,Engineer,1972-05-31 12:03:56,T556,1383084059,40.51473961688912,-100.97743601491152,0
2020-01-01 09:17:00,8631403578640260,merchant_A,entertainment,404.04,Alice,Brown,F,789 Pine St,Los Angeles,IL,74963,38.9477236033053,-113.77029440828758,635877,Doctor,1989-07-09 16:45:56,T557,1558203197,38.93642860222298,-82.95430049173318,1
2020-01-01 09:18:00,7389212893241462,merchant_A,entertainment,434.02,John,Doe,F,123 Elm St,New York,CA,37547,40.94025611375237,-95.65706630340017,28694,Lawyer,1973-08-05 14:59:37,T558,1091558216,38.926468617536116,-116.8096313059177,0
2020-01-01 09:19:00,7420825686174319,merchant_B,entertainment,304.14,Jane,Smith,M,123 Elm St,New York,NY,94978,39.55505503830902,-84.97093146399932,761952,Doctor,1959-02-27 22:17:04,T559,1354426774,36.20863342374107,-77.4069684742527,0
2020-01-01 09:20:00,7160460448618498,merchant_C,food,68.4,Alice,Brown,F,789 Pine St,Los Angeles,IL,27937,36.78417472309317,-82.61883029808915,956149,Artist,1976-04-05 20:22:05,T560,1473512539,35.25678723082896,-116.99356087407776,0
2020-01-01 09:21:00,6824528156243104,merchant_B,shopping,8.86,Bob,Smith,M,456 Oak St,Chicago,CA,41524,39.36435979813776,-85.25758700750671,741743,Doctor,1970-06-01 05:20:44,T561,1167637975,40.27145051215065,-96.79918339390744,0
2020-01-01 09:22:00,2351684835839151,merchant_C,entertainment,434.85,Alice,Brown,F,789 Pine St,New York,IL,11244,38.931272417219944,-88.2058681180678,324304,Artist,1994-08-16 20:25:13,T562,1216080508,35.32962408502682,-109.7439019089154,0
2020-01-01 09:23:00,3492378290367839,merchant_B,food,121.0,John,Brown,F,456 Oak St,New York,CA,24881,38.485650873211135,-101.79597412438775,433232,Lawyer,1983-06-16 11:15:13,T563,1561229535,38.7743878404035,-102.95265813742013,0
2020-01-01 09:24:00,3485071120480323,merchant_C,shopping,87.05,Bob,Brown,F,789 Pine St,Chicago,IL,36274,40.856611033842135,-116.05042296980162,43930,Artist,1969-08-23 01:00:47,T564,1406587282,37.026310414578354,-104.52133711259822,0
2020-01-01 09:25:00,5805291444450455,merchant_C,shopping,289.79,John,Doe,M,123 Elm St,Chicago,NY,63472,34.46767334940404,-113.38000097718245,151455,Doctor,1995-03-27 19:07:55,T565,1560538830,35.43446031379508,-76.24371895892759,0
2020-01-01 09:26:00,9832711467065295,merchant_A,entertainment,78.65,Bob,Taylor,F,456 Oak St,New York,IL,68834,37.54848843561699,-113.79288623699837,331825,Artist,1980-11-17 13:39:46,T566,1553408542,35.69491164736014,-84.39045224100755,0
2020-01-01 09:27:00,5975154242913143,merchant_B,shopping,58.47,John,Smith,F,789 Pine St,New York,IL,53917,40.91821085943386,-88.7187147820602,605787,Lawyer,1980-01-16 09:58:27,T567,1182210585,39.84536999054899,-93.13013060415292,0
2020-01-01 09:28:00,6609353460562431,merchant_B,entertainment,128.46,Bob,Doe,F,456 Oak St,Chicago,CA,86188,36.832135988672896,-85.7639991503546,757436,Engineer,1974-11-01 13:41:44,T568,1592338572,40.87382187004394,-88.24907268196876,0
2020-01-01 09:29:00,7928595843096650,merchant_B,entertainment,89.28,Alice,Brown,F,789 Pine St,Chicago,CA,28255,38.412373244526954,-75.75977874505487,840994,Engineer,1975-10-15 16:54:42,T569,1575260280,35.13266779630484,-76.86791079189658,0
2020-01-01 09:30:00,7030159951504793,merchant_B,entertainment,238.26,Alice,Brown,M,456 Oak St,Los Angeles,IL,58980,36.38196216346813,-110.96748498967527,506389,Engineer,1969-01-15 00:51:17,T570,1034844368,37.13525001920268,-90.90225941579018,1
2020-01-01 09:31:00,3626739941123425,merchant_A,shopping,229.84,Jane,Doe,F,789 Pine St,New York,IL,20084,40.32185821315452,-117.74816798126231,123212,Engineer,1968-08-10 05:20:44,T571,1573008448,34.12946381381614,-106.21296326319116,0
2020-01-01 09:32:00,2212155928983955,merchant_C,shopping,239.5,Bob,Smith,F,456 Oak St,Los Angeles,NY,95075,39.56902101453741,-77.2454395337331,528512,Doctor,1984-02-04 18:14:40,T572,1421285296,40.10907701521206,-77.18846699322097,0
2020-01-01 09:33:00,9479852606626079,merchant_C,entertainment,428.96,John,Smith,M,789 Pine St,New York,NY,34571,34.73828594398461,-112.51969481469293,882769,Lawyer,1956-09-28 14:47:40,T573,1402369069,40.149396960398676,-116.1190467408002,0
2020-01-01 09:34:00,6863212094989260,merchant_A,shopping,103.04,Alice,Smith,M,456 Oak St,Los Angeles,NY,57131,34.62299794616282,-88.66040302018074,370674,Lawyer,1968-11-25 00:45:08,T574,1368216572,38.47223811914241,-87.75513137519002,0
2020-01-01 09:35:00,8035306743315667,merchant_A,food,418.39,John,Doe,M,456 Oak St,New York,IL,26117,34.83087990288413,-82.20230131053114,405682,Doctor,1992-09-15 15:14:29,T575,1291182548,35.6260046854269,-92.45701072378652,0
2020-01-01 09:36:00,6855344258094179,merchant_A,shopping,178.54,Alice,Taylor,F,789 Pine St,Los Angeles,NY,17890,34.94962342724167,-85.25139755939949,953505,Doctor,1994-10-24 23:09:56,T576,1232468626,39.103032171949934,-104.49471020594012,0
2020-01-01 09:37:00,6911786506177422,merchant_C,food,449.42,Alice,Doe,M,123 Elm St,New York,NY,61141,37.76349584506593,-97.37039434771904,213216,Doctor,1963-07-25 20:53:11,T577,1047630651,39.13687790100505,-105.67069047823199,0
2020-01-01 09:38:00,7958284362175584,merchant_C,shopping,392.73,Alice,Brown,M,123 Elm St,Los Angeles,CA,58756,40.082732197419716,-94.81157630966204,304442,Artist,1998-06-19 20:51:49,T578,1092205582,36.638751868946926,-85.21276707555397,0
2020-01-01 09:39:00,1386331672037335,merchant_B,entertainment,417.59,Alice,Smith,M,789 Pine St,New York,NY,79461,35.38793219840982,-87.47041990106685,453850,Lawyer,1985-12-24 21:22:49,T579,1034072406,34.79705021776313,-102.7150324945051,0
2020-01-01 09:40:00,2440728584568453,merchant_B,entertainment,166.16,John,Taylor,M,456 Oak St,Chicago,CA,73437,36.709444325443954,-74.6864693403507,842756,Lawyer,1971-03-11 07:48:31,T580,1571310820,36.93574887395717,-99.44709119499214,0
2020-01-01 09:41:00,4405842790682819,merchant_C,shopping,458.18,Alice,Doe,M,789 Pine St,New York,IL,38115,38.23710077771063,-101.55032501004223,876941,Artist,1971-10-14 14:27:50,T581,1191212373,40.352913196675644,-84.56565295415336,0
2020-01-01 09:42:00,3773978156258325,merchant_A,shopping,96.12,Jane,Taylor,F,789 Pine St,New York,NY,56625,36.10926883137799,-93.80221112198797,787508,Artist,1955-09-08 06:49:38,T582,1518218045,39.056559597859575,-89.72558483222058,0
2020-01-01 09:43:00,8339892888729677,merchant_A,entertainment,42.87,John,Brown,M,123 Elm St,Chicago,CA,15349,36.11810596086944,-88.33544181059978,1996,Lawyer,1990-11-21 01:50:46,T583,1154486851,36.99717109133169,-93.95564034524857,0
2020-01-01 09:44:00,4079753584147654,merchant_A,shopping,95.47,Bob,Smith,F,456 Oak St,Los Angeles,CA,71659,39.52095616990099,-103.45635015758205,729977,Engineer,1994-10-05 21:32:02,T584,1278301211,36.905244648321855,-101.84923003855022,0
2020-01-01 09:45:00,3159881901347389,merchant_C,entertainment,251.29,Bob,Brown,F,789 Pine St,New York,IL,72584,38.61912309748982,-112.70497529388044,4387,Artist,1996-05-23 16:14:59,T585,1103757331,39.20503900606719,-93.47709692046121,0
2020-01-01 09:46:00,2046763237596389,merchant_B,entertainment,471.34,Alice,Smith,M,789 Pine St,Los Angeles,CA,45045,34.186792225788864,-103.25265131605794,181872,Engineer,1955-09-06 08:55:16,T586,1310331598,36.52575346697977,-113.80227127489248,0
2020-01-01 09:47:00,8162340375523472,merchant_C,shopping,108.53,Jane,Doe,F,456 Oak St,Los Angeles,NY,97381,38.11757250207393,-116.15157338992795,138405,Engineer,1983-08-02 15:02:14,T587,1548989499,37.323945604422185,-75.15010771810924,0
2020-01-01 09:48:00,1620373789320159,merchant_C,entertainment,282.78,Jane,Brown,M,123 Elm St,Chicago,NY,83734,34.016138970581046,-92.80046228066158,45580,Engineer,1969-02-21 00:50:00,T588,1317054451,36.74419923780395,-115.75270732911481,0
2020-01-01 09:49:00,2109321313914578,merchant_C,food,67.66,Alice,Smith,F,456 Oak St,Los Angeles,NY,34044,38.68299987593426,-79.95338979234728,230830,Doctor,1989-10-25 14:59:02,T589,1481177034,35.39476308044853,-88.06615341346642,0
2020-01-01 09:50:00,1731787309628908,merchant_C,shopping,442.18,John,Doe,F,789 Pine St,Los Angeles,IL,63970,35.59384896675741,-97.5316518747037,528068,Engineer,1965-11-27 08:32:41,T590,1034277028,40.57864811210503,-104.9252127940581,0
2020-01-01 09:51:00,6759385155893719,merchant_B,shopping,169.98,John,Doe,F,789 Pine St,New York,NY,87313,36.96177874881052,-74.4480712268294,545989,Doctor,1961-12-11 10:44:38,T591,1471113815,40.97620980087078,-93.08177017238015,0
2020-01-01 09:52:00,8387418682222856,merchant_B,entertainment,17.45,Bob,Doe,M,123 Elm St,Los Angeles,CA,62274,37.06078015876577,-75.23887947176416,726325,Lawyer,1981-03-11 09:34:37,T592,1425869123,37.80594673992825,-100.34998585848635,0
2020-01-01 09:53:00,2046907050583199,merchant_C,entertainment,26.73,John,Doe,F,123 Elm St,New York,CA,79408,40.67696313288071,-85.45169198141701,640702,Doctor,1977-08-22 09:49:29,T593,1480378275,40.07304164453372,-86.37375738742175,0
2020-01-01 09:54:00,7691894251117717,merchant_B,entertainment,467.6,Bob,Taylor,M,789 Pine St,Chicago,NY,71246,39.089338183995466,-90.93965301111359,759212,Engineer,1989-06-12 04:02:18,T594,1017840590,40.965509091668466,-94.01470636855366,0
2020-01-01 09:55:00,1219908260429797,merchant_B,food,22.16,John,Taylor,M,789 Pine St,Los Angeles,NY,85742,39.87188912324429,-116.7037637115371,932579,Artist,1950-06-18 06:22:26,T595,1054522989,36.17831267261252,-89.83545798355439,0
2020-01-01 09:56:00,2380438602372409,merchant_B,entertainment,65.78,Bob,Brown,F,456 Oak St,New York,NY,19949,39.31088846326612,-81.8578878102852,641795,Artist,1973-11-11 06:34:37,T596,1298115300,35.073305890755,-102.35619826070767,0
2020-01-01 09:57:00,1172222874995075,merchant_C,entertainment,453.7,Alice,Brown,M,123 Elm St,Los Angeles,IL,33067,36.057085175745456,-99.04499661498862,687700,Doctor,1984-03-25 21:52:13,T597,1232119006,38.13169799656056,-113.10176306136253,0
2020-01-01 09:58:00,1922298048630539,merchant_B,entertainment,132.57,John,Brown,F,123 Elm St,Los Angeles,CA,88273,38.6929728541026,-89.98292073976671,503300,Engineer,1990-05-14 18:53:10,T598,1279061829,36.17917336680681,-102.30864849294737,0
2020-01-01 09:59:00,3375173515815189,merchant_A,food,403.27,John,Doe,F,456 Oak St,Chicago,NY,46667,36.32213221604746,-86.0751458407517,5618,Engineer,1961-07-13 13:46:47,T599,1149403046,35.926421477246194,-88.73636178169976,0
2020-01-01 10:00:00,9263908755366814,merchant_C,shopping,119.9,Jane,Smith,F,456 Oak St,New York,NY,47452,38.28241053958526,-81.26050779562033,836395,Artist,1957-11-05 08:54:29,T600,1259825102,36.51177950397903,-107.08063997347094,0
2020-01-01 10:01:00,5684065503404182,merchant_A,shopping,489.43,Jane,Taylor,M,123 Elm St,New York,NY,15857,38.47804937592845,-89.62803808066151,487972,Engineer,1997-09-17 08:21:35,T601,1478951696,38.836035319914316,-95.8195109276399,0
2020-01-01 10:02:00,3857415827990294,merchant_B,food,348.15,Jane,Smith,F,123 Elm St,Chicago,CA,29636,39.562993922955236,-86.72169537621846,381276,Lawyer,1959-01-14 14:44:51,T602,1134074998,39.073252233990246,-86.7276359839393,0
2020-01-01 10:03:00,3654202845575652,merchant_C,food,337.14,John,Taylor,F,123 Elm St,Chicago,IL,14920,40.61532368371173,-107.55112802758285,23202,Lawyer,1963-11-04 17:35:36,T603,1499570759,36.19982870593119,-94.99637231101894,0
2020-01-01 10:04:00,6421338947551989,merchant_B,food,186.15,Jane,Smith,F,123 Elm St,Los Angeles,CA,64261,36.41546752765738,-78.64244226262701,837508,Doctor,1968-09-08 10:15:44,T604,1501490977,34.283911391159364,-89.36754566892012,0
2020-01-01 10:05:00,4022973818865677,merchant_A,food,184.09,Jane,Taylor,M,456 Oak St,Chicago,NY,58471,38.40097585410237,-106.59991381326083,182846,Doctor,1975-12-30 18:50:59,T605,1370674998,36.386757149944955,-79.88482014643026,1
2020-01-01 10:06:00,5829234388294365,merchant_A,entertainment,491.96,Bob,Smith,F,789 Pine St,Chicago,IL,42185,35.57550716143072,-78.60224680736042,763144,Doctor,1988-03-07 08:07:36,T606,1073934905,38.030260884958516,-77.33588472984019,0
2020-01-01 10:07:00,5183171826885423,merchant_C,food,335.07,John,Brown,F,123 Elm St,Chicago,NY,91996,37.124865503931005,-93.27598142742973,316635,Engineer,1958-03-11 21:10:09,T607,1414787757,40.66305524791207,-90.67039026398325,0
2020-01-01 10:08:00,5476579439834599,merchant_B,entertainment,61.37,Alice,Brown,F,456 Oak St,Chicago,IL,78314,37.43638475968699,-107.02792434445085,994769,Lawyer,1989-01-05 01:26:32,T608,1530241354,40.75937537466038,-77.08556300153248,0
2020-01-01 10:09:00,2711368381376138,merchant_C,entertainment,59.68,Alice,Brown,F,456 Oak St,Chicago,CA,36597,34.730461950941425,-103.43921971225214,456748,Doctor,1950-08-01 06:43:57,T609,1279845272,35.58142028220041,-98.46898237713164,0
2020-01-01 10:10:00,3285432474259870,merchant_A,shopping,231.72,Bob,Smith,F,123 Elm St,Chicago,NY,28871,38.038375894638044,-82.17184601333874,947306,Artist,1954-01-21 23:04:07,T610,1096110714,38.3561679414813,-102.46403170574771,0
2020-01-01 10:11:00,6306584751182491,merchant_B,entertainment,25.85,Bob,Smith,M,123 Elm St,Chicago,NY,45995,35.63492045370782,-112.46540469065981,775360,Engineer,1952-09-17 12:12:19,T611,1569937092,38.14138770414774,-88.65734845731853,0
2020-01-01 10:12:00,5481552217119181,merchant_B,food,394.56,John,Taylor,M,123 Elm St,Chicago,NY,84228,36.68171262828912,-89.49546087902316,720956,Lawyer,1977-06-10 09:30:23,T612,1142881559,38.683023282757695,-101.64893714508018,0
2020-01-01 10:13:00,7144071903999984,merchant_B,food,43.93,John,Brown,M,123 Elm St,New York,CA,13645,34.33111819749418,-115.12208042967954,264592,Doctor,1957-06-08 14:32:25,T613,1320832116,38.638044225699694,-94.04745260404277,0
2020-01-01 10:14:00,7225291461530116,merchant_A,shopping,114.81,Jane,Smith,F,123 Elm St,New York,IL,54665,38.87049876104456,-94.49258576829392,836987,Artist,1990-05-09 12:53:42,T614,1357756051,39.48270686889535,-97.46954178178655,0
2020-01-01 10:15:00,6147819344406354,merchant_C,entertainment,306.43,Alice,Brown,F,789 Pine St,Chicago,IL,13594,38.38988693654786,-97.4971994619919,864118,Artist,1973-06-05 13:51:19,T615,1376775226,34.688242102346756,-116.93633232255573,0
2020-01-01 10:16:00,5315352823924968,merchant_B,entertainment,38.54,John,Doe,M,789 Pine St,New York,IL,14442,35.15494574494337,-106.33920391952032,520540,Doctor,1986-04-24 06:30:29,T616,1075387877,38.76258916010273,-115.86268496999814,0
2020-01-01 10:17:00,4926830987400062,merchant_B,shopping,466.54,Alice,Doe,F,123 Elm St,New York,CA,95746,36.796441448141266,-80.48809786799691,99495,Doctor,1973-04-07 05:39:34,T617,1374979805,36.1205614965712,-114.01458140405633,1
2020-01-01 10:18:00,7468782259975197,merchant_A,entertainment,75.55,John,Taylor,M,789 Pine St,New York,NY,18832,40.77478663194179,-104.64372889554716,227310,Artist,1959-06-03 03:07:22,T618,1399751228,35.294264288924154,-88.02560879916462,0
2020-01-01 10:19:00,6311618368856027,merchant_B,food,346.57,Bob,Smith,M,789 Pine St,Chicago,NY,10253,34.98001446234348,-107.05256424262559,975363,Doctor,1953-12-26 07:02:16,T619,1366994341,39.67804618041406,-112.13682820845167,0
2020-01-01 10:20:00,5735924397850780,merchant_B,food,277.22,John,Doe,M,789 Pine St,Los Angeles,IL,18142,36.75336068482102,-79.25019222890971,77852,Artist,1951-05-26 15:00:26,T620,1349590278,35.15162077053429,-107.39830049277836,0
2020-01-01 10:21:00,3953520278101626,merchant_B,shopping,136.22,Alice,Smith,F,123 Elm St,New York,CA,74733,36.31076949719598,-114.05318947569789,950761,Artist,1970-06-13 16:34:13,T621,1116895738,38.92014586654391,-76.73694542993167,0
2020-01-01 10:22:00,4302797729994024,merchant_A,shopping,213.18,Bob,Doe,F,456 Oak St,Chicago,IL,97217,40.84650664250347,-92.64504888475705,380444,Lawyer,1983-01-26 01:46:53,T622,1313447048,38.152105537216556,-106.60202426548362,1
2020-01-01 10:23:00,6117382784348230,merchant_C,food,379.24,John,Doe,M,789 Pine St,New York,CA,97279,38.417487388867016,-88.95424455608111,188644,Doctor,1974-10-25 02:46:28,T623,1487116888,35.11882453228006,-109.27949055039717,0
2020-01-01 10:24:00,3670302078467345,merchant_B,food,8.07,John,Smith,M,789 Pine St,New York,CA,94718,40.82694222458724,-88.98836564172606,460696,Engineer,1973-02-08 16:46:14,T624,1192634826,37.92858526143061,-114.19725298271186,0
2020-01-01 10:25:00,3660874223214658,merchant_C,entertainment,306.19,Alice,Brown,M,789 Pine St,Los Angeles,CA,31867,36.40988833559453,-78.94526314450746,479438,Engineer,1964-12-10 17:31:29,T625,1052970614,37.206228007118625,-82.32330626893945,0
2020-01-01 10:26:00,6064158824373179,merchant_B,shopping,342.54,Alice,Smith,F,789 Pine St,Chicago,IL,78433,39.54727939367592,-116.69592106273105,751684,Lawyer,1990-10-04 01:34:47,T626,1087464767,34.08268013018821,-86.90492564447732,0
2020-01-01 10:27:00,7420566637121373,merchant_B,shopping,13.25,John,Taylor,F,456 Oak St,Chicago,CA,92125,39.785415520082466,-112.49884068975895,85117,Engineer,1989-03-01 04:02:27,T627,1141464560,36.82427779533295,-98.66812357927373,0
2020-01-01 10:28:00,9834675503546201,merchant_B,entertainment,199.52,Jane,Doe,M,789 Pine St,Chicago,CA,60842,35.205242629214325,-94.44313310066869,154845,Doctor,1984-04-30 14:44:01,T628,1585870048,34.70701596479476,-74.78762540019858,0
2020-01-01 10:29:00,2154944030437870,merchant_A,entertainment,26.65,John,Brown,F,123 Elm St,New York,IL,69943,38.16187638517654,-117.36817851026105,361810,Lawyer,1964-08-01 05:03:15,T629,1291048480,37.15799424592617,-86.03532271729185,0
2020-01-01 10:30:00,8360939071892484,merchant_B,shopping,128.06,Jane,Brown,F,456 Oak St,Los Angeles,CA,79649,35.29860258789161,-89.69627096142179,733367,Doctor,1987-10-31 11:03:49,T630,1099069979,35.91576142311479,-98.62209913102357,1
2020-01-01 10:31:00,5548212086554792,merchant_B,food,83.06,John,Smith,F,123 Elm St,Chicago,IL,42798,40.506272452500696,-92.70330019263423,846313,Engineer,1953-04-03 19:35:24,T631,1009554028,36.51037362422881,-91.84675481907068,0
2020-01-01 10:32:00,7696967796842224,merchant_C,entertainment,129.11,Bob,Smith,M,456 Oak St,Chicago,IL,55940,34.271255034527655,-116.57023853118469,428990,Engineer,1958-09-25 06:04:03,T632,1415889141,34.77971517353141,-114.70570469651794,0
2020-01-01 10:33:00,6868872756762807,merchant_A,food,193.47,Bob,Brown,M,456 Oak St,New York,CA,55846,36.06515996854862,-84.10886127580073,862772,Lawyer,1986-10-12 21:59:45,T633,1471221467,39.97535679204527,-78.36252234383221,0
2020-01-01 10:34:00,8178549867273496,merchant_C,entertainment,188.84,Alice,Brown,F,456 Oak St,Los Angeles,NY,10896,38.568174535754764,-82.45367168742179,870129,Artist,1999-10-15 22:46:24,T634,1203367395,37.16699760975503,-78.95700977425722,0
2020-01-01 10:35:00,4677011718218058,merchant_A,entertainment,390.19,Alice,Doe,M,123 Elm St,Los Angeles,IL,45980,40.69490108461494,-106.31879472001953,279124,Engineer,1965-02-01 04:00:58,T635,1312447689,38.061787883213576,-80.4456193583894,0
2020-01-01 10:36:00,3239453170954423,merchant_B,food,51.26,John,Taylor,F,789 Pine St,Los Angeles,CA,85510,35.98194635123607,-103.16931505098762,127571,Lawyer,1974-04-23 23:21:41,T636,1347388001,35.813799047087635,-115.42231851316355,0
2020-01-01 10:37:00,2868121853064274,merchant_A,food,371.76,Bob,Brown,M,456 Oak St,Chicago,CA,54668,40.72561478477468,-83.25023472191742,370253,Engineer,1954-03-13 05:30:57,T637,1028791096,39.17400127449191,-113.82039185682848,0
2020-01-01 10:38:00,1054582114540638,merchant_C,entertainment,192.76,Jane,Taylor,F,123 Elm St,Los Angeles,IL,45645,35.72259017201009,-91.27826430876036,726105,Doctor,1961-12-16 14:51:16,T638,1531095239,40.92283318479878,-74.96458836219432,0
2020-01-01 10:39:00,5931886029321649,merchant_C,shopping,167.19,Alice,Doe,F,123 Elm St,New York,IL,61823,39.25007105495996,-92.54847075324179,75850,Engineer,1991-06-29 08:12:54,T639,1538260334,34.167690974173354,-93.04946463828124,1
